index,case_id,classification,doc_id,quoteText,score,service,service_id,source,status
2037,146,bad,422.0,"you agree to defend, indemnify and hold harmless Dictionary (and any of its parents, subsidiaries, affiliates, employees, agents, third party content providers, or licensors, and their respective directors, officers, employees, and agents) from and against all claims, liability, and expenses, including attorneys’ fees and legal fees and costs, arising out of your use of the Services or your breach of any provision of this agreement",60, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2038,233,bad,422.0,"We note that an optional browser setting known as Do Not Track allows you to express your preferences regarding tracking by advertisers and other third-parties.
However, we do not recognize or respond to browser-initiated DNT signals, as the Internet industry is currently still working toward defining exactly what DNT means, what it means to comply with DNT, and a common approach to responding to DNT.",60, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2039,325,bad,422.0,"We use third party cookies for functionality, performance / analytics, advertising and social media purposes.",10, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2040,336,bad,422.0,"Marketing: We may use your personal information to deliver relevant advertisements to you and measure the effectiveness of the advertising we serve to you.
It is in our legitimate interest to provide more relevant and interesting advertising messages and inform our marketing strategy.",50, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2041,307,bad,422.0,"Social Media Cookies Third parties that make their applications available through/on our Sites may set their own cookies in order to track the performance of their applications or customize those applications for you.
For example, when you share an article using a social media sharing button on our Sites (e.g., Facebook, Twitter, or Instagram), the social network that has created the button will record that you have done this",50, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2042,373,bad,422.0,"Mobile Device Location Information:</u> When you use one of our location-enabled services (for example, when you access Services from a mobile device), we may need to collect and process information about your specific GPS location (including the latitude, longitude or altitude of your mobile device) and the time the location information was recorded, and we may use that information to customize the Services with location-based information, advertising, and features.",75, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2043,223,good,422.0,"Promotional Communications.
You can opt-out of receiving certain promotional communications (e-mails and push notifications) from us at any time by (i) for e-mails, following the instructions as provided in e-mails to click on the unsubscribe link.
and (ii) for push notifications or in-app messages, adjusting the permissions in your mobile device",10, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2044,243,bad,422.0,"We may transfer your information to a third party if we or any of our affiliates are involved in a corporate restructuring (e.g., a sale, merger, or other transfer of assets).",50, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2045,323,bad,422.0,"cookies, web beacons, pixel tags, clear gifs, and other similar files or technologies may be used to collect and store the information automatically collected about your computer, device, and Service usage",50, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2046,216,bad,422.0,We may use automated decision-making to deliver tailored advertisements based on your personal information.,30, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2047,152,neutral,422.0,"IF YOU ARE NOT AT LEAST 16 YEARS OLD, DO NOT USE THE SERVICES",15, Dictionary.com,320,https://www.dictionary.com/e/terms/,approved
2048,286,bad,1407.0,"REKLAMSTORE USERS UNDERSTAND AND AGREE THAT THIS WEBSITE AND ITS CONTENT, MATERIALS, AND PRODCUTS ARE PRESENTED TO YOU AS IS AND HOWEVER IT IS AVAILABLE.
WHEN YOU USE REKLAMSTORE IT IS AT YOUR OWN RISK.",20, Digital Advertising Platform | ReklamStore,1590,https://www.reklamstore.com/terms-and-conditions,approved
2049,331,neutral,1409.0,"Last Update: May 2018</strong>
</p>",50, Digital Advertising Platform | ReklamStore,1590,https://www.reklamstore.com/cookie-policy/,approved
2050,130,bad,333.0,"<p>If You cease using the Service, You confirm that We are entitled to continue using Your user-generated content and may continue to display Your username along with Your content pursuant to the rights granted above.</p>",50, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2051,136,neutral,333.0,"You grant a non-exclusive, non-revocable, transferable right to Us to use Your user-generated content, unrestricted in time and territory, for the purpose of rendering the Service.</p",50, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2052,237,neutral,333.0,"You agree: (1) to comply with U.S.
and applicable international law regarding the transmission of technical or other data exported from Your country through the Service",0, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2053,146,bad,333.0,"INDEMNITY
<p>You agree to indemnify and hold Us, and Our subsidiaries, affiliates, officers, agents, co-branders or other partners, and employees, harmless from any alleged claim or demand, including reasonable attorney fees, made by any third party due to or arising out of Your use of the Service, Your connection to the Service, Your violation of the TOS, or Your violation of any rights of another, whether You are a registered user or not.
You are solely responsible for Your actions when using the Service, including, but not limited to, costs incurred for Internet access.</p",60, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2054,239,bad,333.0,"<p>We may review user account activity, such as private messages, account details and order pages, upon receipt of complaints from other users.",70, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2055,143,neutral,333.0,"This license does not include any resale or commercial use of the Service, including its contents.
any collection and use of any product listings, descriptions, or prices.
any derivative use of the Service, including its contents.
any downloading or copying of account information for the benefit of another merchant.
or any use of data mining, robots, or similar data gathering and extraction tools.
The Service, including the content therein, may not be reproduced, duplicated, copied, sold, resold, visited, or otherwise exploited for any commercial purpose without Our express written consent.</p>
<p>",25, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2056,201,bad,333.0,"TERMINATION
<p>You agree that We, in Our sole discretion, may terminate Your account (if applicable), and remove and discard any of Your content within the Service, for any reason, including and without limitation, the lack of use, or if We find that You have violated or acted inconsistently with the letter or spirit of the TOS.
You agree that any termination of Your access to the Service under any provision of this TOS may be effected without prior notice, and acknowledge and agree that We may immediately deactivate or delete Your account and any or all related information and files.
We reserve the right to bar any further access to such files or the Service.
You agree that We shall not be liable to You or any third party for any termination of Your access to the Service.
Any advanced accounts that are terminated will not be refunded.</p>
<p>Should You object to any terms and conditions of the TOS or any subsequent modifications thereto or become dissatisfied with the Service in any way, Your only recourse is to immediately discontinue use of the Service.</p>
<p>Upon termination of the Service, Your right to use the Service immediately ceases.
You shall have no right and We will have no obligation thereafter to forward any unread or unsent messages to You or any third party.",60, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2057,285,bad,333.0,You shall not interfere with another person’s use and enjoyment of the Service or another entity's use and enjoyment of similar services.</p>,25, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2058,284,neutral,333.0,Attempts to gain unauthorized access to other computer systems are prohibited.,20, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2059,286,bad,333.0,"DISCLAIMER OF WARRANTIES
<p>YOU EXPRESSLY UNDERSTAND AND AGREE THAT:</p>
<p>(a) YOUR USE OF THE SERVICE IS AT YOUR SOLE RISK.
THE SERVICE ARE PROVIDED ON AN ""AS IS"" AND ""AS AVAILABLE"" BASIS.
WE EXPRESSLY DISCLAIM ALL WARRANTIES OF ANY KIND, WHETHER EXPRESS OR IMPLIED, INCLUDING, BUT NOT LIMITED TO THE IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE AND NON-INFRINGEMENT",20, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2060,287,bad,333.0,"(ii) THE SERVICE WILL BE UNINTERRUPTED, TIMELY, SECURE, OR ERROR-FREE,",30, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2061,280,neutral,333.0,(2) not to use the Service for illegal purposes.,10, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2062,279,neutral,333.0,"LINKS
<p>We or others related to the Service may provide links to other websites or resources.
Because We have no control over such websites and resources, You acknowledge and agree that We are not responsible for the availability of such external websites or resources, and do not endorse and are not responsible or liable for any content, advertising, products, or other materials on or available from such websites or resources.",50, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2063,289,bad,333.0,(V) ANY ERRORS IN THE SOFTWARE WILL BE CORRECTED.,50, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2064,291,neutral,333.0,<p>(c) ANY MATERIAL DOWNLOADED OR OTHERWISE OBTAINED THROUGH THE USE OF THE SERVICE IS DONE AT YOUR OWN DISCRETION AND RISK AND THAT YOU WILL BE SOLELY RESPONSIBLE FOR ANY DAMAGE TO YOUR COMPUTER SYSTEM OR LOSS OF DATA OR OTHER LIABILITY THAT RESULTS FROM THE DOWNLOAD OF ANY SUCH MATERIAL.,50, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2065,292,neutral,333.0,"(e) WE DO NOT PROMOTE OR CONDONE ANY IDEAS OR MESSAGES CONTAINED IN THE USER-GENERATED CONTENT AVAILABLE THROUGH THE SERVICE.</p>
",35, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2066,293,bad,333.0,"YOU EXPRESSLY UNDERSTAND AND AGREE THAT WE SHALL NOT BE LIABLE FOR ANY DIRECT, INDIRECT, INCIDENTAL, SPECIAL, CONSEQUENTIAL OR EXEMPLARY DAMAGES, INCLUDING BUT NOT LIMITED TO, DAMAGES FOR LOSS OF PROFITS, GOODWILL, USE, DATA OR OTHER INTANGIBLE LOSSES (EVEN IF WE HAVE BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES), RESULTING FROM: (i) THE USE OR THE INABILITY TO USE THE SERVICE.
(ii) THE COST OF PROCUREMENT OF SUBSTITUTE GOODS AND SERVICES RESULTING FROM ANY GOODS, DATA, INFORMATION OR SERVICES PURCHASED OR OBTAINED OR MESSAGES RECEIVED OR TRANSACTIONS ENTERED INTO THROUGH OR FROM THE SERVICE.
(iii) UNAUTHORIZED ACCESS TO OR ALTERATION OF YOUR TRANSMISSIONS OR DATA.
(iv) STATEMENTS OR CONDUCT OF ANY THIRD PARTY ON THE SERVICE.
OR (v) ANY OTHER MATTER RELATING TO THE SERVICE.</p>
",50, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2067,295,neutral,333.0,Our failure to exercise and enforce any right or provision of the TOS shall not constitute a waiver of such right or provision.,10, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2068,283,neutral,333.0,"You agree not to transmit through the Service any unlawful, harassing, libelous, abusive, threatening, or harmful content or language of any kind or nature.",20, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2069,203,bad,333.0,"
We shall not be liable to You or any third party should We exercise Our TOS right to modify or discontinue the Service.</p>
",40, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2070,163,neutral,333.0,"The TOS is governed by and interpreted in accordance with the laws of the State of Oregon, United States of America, without regard to principles of conflicts of laws.
The parties irrevocably and unconditionally submit to the exclusive jurisdiction of the courts of the State of Oregon with respect to any dispute or claim arising out of or in connection with the TOS",0, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2071,242,bad,333.0,"You will be contracting for this service directly with Zink Media, LLC (Discogs) (State of Oregon Limited Liability Company with registration number 724027-88)",50, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2072,240,neutral,333.0,"If You exercise Your right to erasure or deletion of personal information pursuant to Our Privacy Policy, (i) Your user-generated content will be anonymized by having the username replaced by a generic term (i.e., ""previous user1234"" or simply ""user1234""), and (ii) We are entitled to continue using this anonymized user-generated content pursuant to the rights granted above.</p>",15, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2073,148,neutral,333.0,"You are entirely responsible for any and all activities which occur under Your account if You do not maintain the confidentiality of Your password and account.
Furthermore, You are entirely responsible for any and all activities which occur under Your account by You or someone You authorize to use Your account.",10, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2074,152,neutral,333.0,"If You are under the minimum age to give consent or enter into a contract in Your jurisdiction, then You may not use or access the Service at any time or in any manner.
For example, in the United States, You must be at least 16 years of age to establish an account and use the Service and You must be at least 18 years old to purchase and sell items through the Service and to establish an account for nearmint.io.</p>
",15, Discogs,603,https://support.discogs.com/hc/en-us/articles/360009334333,approved
2075,281,neutral,333.0,"You will not use the Service for chain letters, junk mail, spamming or any use of distribution lists to any person who has not given specific permission to be included in such a process.</p>",25, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2076,294,neutral,333.0,"If a court finds any portion of the TOS to be unenforceable or invalid, that portion will be enforced to the fullest extent permitted by applicable law and the remainder of the TOS will remain valid and enforceable.</p>",10, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2077,170,good,333.0,"You may change Your password at any time.
You may also set up a new account and close an old one at Your convenience.</p>",15, Discogs,603,https://support.discogs.com/hc/en-us/articles/360001134454,approved
2078,149,bad,2648.0,"THE COMPANY SHALL NOT BE LIABLE TO YOU FOR MORE THAN THE GREATER OF (A) THE AMOUNT YOU HAVE PAID TO US IN ACCORDANCE WITH THESE TERMS IN THE THREE (3) MONTHS IMMEDIATELY PRECEDING THE DATE ON WHICH YOU FIRST ASSERT A CLAIM OR (B) $100.
",10, Discord,536,https://discord.com/new/terms,approved
2079,130,bad,2648.0,"By uploading, distributing, transmitting or otherwise using Your Content with the Service, you grant to us a perpetual,",50, Discord,536,https://discord.com/new/terms,approved
2080,136,neutral,2648.0,"You acknowledge and agree that you shall not acquire any ownership rights whatsoever by downloading Service Materials or by purchasing any Virtual Currency or Virtual Goods (each as defined below).
You agree that you shall not modify, copy, distribute, frame, reproduce, republish, download, scrape, display, post, transmit, or sell in any form or by any means, in whole or in part, or otherwise exploit the Service Materials without our express prior written permission.
You acknowledge that you do not acquire any ownership rights by using the Service or by accessing any Service Materials posted on the Service by the Company, or any derivative works thereof.
All rights not expressly granted by these Terms are reserved by the Company and its licensors, and no license is granted hereunder by estoppel, implication or otherwise.</p>",50, Discord,536,https://discord.com/new/terms,approved
2081,237,neutral,2648.0,"By visiting or using the Service, you agree that the laws of the United States and the State of California, without regard to principles of conflict of laws and regardless of your location, will govern these Terms and any dispute of any sort that might arise between you and the Company.",0, Discord,536,https://github.com/tosdr/tosback2/blob/master/crawl_reviewed/discordapp.com/Terms.txt,approved
2082,146,bad,2648.0,"You agree to indemnify and hold the Company, harmless from and against any loss, liability, claim, demand, damages, costs and expenses, including reasonable attorney's fees, arising out of or in connection with (i) your use of and access to the Service.
(ii) your violation of any term of these Terms.
(iii) your violation of any third party right, including without limitation any copyright, property, or privacy right or any third party agreement.
or (iv) any of Your Content or information in your Account or any other information you post or share on or through the Service.",60, Discord,536,https://discord.com/new/terms,approved
2083,178,bad,985.0,We generally retain personal data for so long as it may be relevant to the purposes identified herein.,100, Discord,536,https://discord.com/privacy,approved
2084,147,bad,2648.0,You agree that the provisions of these Terms that by their nature should survive termination will survive any termination of these Terms.</p>,35, Discord,536,https://discord.com/new/terms,approved
2085,239,bad,985.0,"Information we collect may include but not be limited to username, email address, and any messages, images, transient VOIP data (to enable communication delivery only) or other content you send via the chat feature.",70, Discord,536,https://discord.com/privacy,approved
2086,138,neutral,2648.0,"If you believe that your work has been copied in a way that constitutes copyright infringement, or that your intellectual property rights have been otherwise violated, you should notify the Company of your infringement claim in accordance with the procedure set forth below.
The Company will process and investigate notices of alleged infringement and will take appropriate actions under the Digital Millennium Copyright Act (“DMCA”) and other applicable intellectual property laws with respect to any alleged or actual infringement.
A notification of claimed copyright infringement should be emailed to the Company’s Copyright Agent at copyright@discord.com (Subject line: “DMCA Takedown Request”).
You may also contact us by mail at: Discord, Attention: DMCA Takedown Request, 444 De Haro Street #200, San Francisco, CA 94107.",10, Discord,536,https://discord.com/new/terms,approved
2087,276,neutral,2648.0,"The Company reserves the right, but has no obligation, to manage disputes between you and other users of the Service.</p>",40, Discord,536,https://discord.com/new/terms,approved
2088,134,bad,2648.0,"transferable, royalty-free, sublicensable, and worldwide license",50, Discord,536,https://discord.com/new/terms,approved
2089,154,neutral,2648.0,"You are solely responsible for your interaction with other users of the Service and other parties that you come in contact with through the Service.
The Company hereby disclaims any and all liability to you or any third party relating to your use of the Service.",0, Discord,536,https://discord.com/new/terms,approved
2090,155,good,2648.0,"If you believe that Your Content that was removed (or to which access was disabled) is not infringing, or that you have the authorization from the copyright owner, the copyright owner’s agent, or pursuant to the law, to upload and use the content in Your Content, you may send a written counter-notice containing the following information to the Copyright Agent:</p>",20, Discord,536,https://discord.com/new/terms,approved
2091,227,good,985.0,"OUR USE OF YOUR INFORMATION<p>We use the information you provide in a manner that is consistent with this Privacy Policy.
If you provide information for a certain reason, we may use the information in connection with the reason for which it was provided.
For instance, if you contact us by email, we will use the information you provide to answer your question or resolve your problem.
Also, if you provide information in order to obtain access to the Services, we will use your information to provide you with access to such services and to monitor your use of such services.",30, Discord,536,https://discord.com/privacy,approved
2092,214,bad,2648.0,"You represent and warrant that the information you provide to us upon registration and at all other times will be true, accurate, current, and complete.
",20, Discord,536,https://discord.com/new/terms,approved
2093,127,bad,985.0,You can opt out from certain cookie-related processing by following the instructions above in “Other Information.”,5, Discord,536,https://discord.com/privacy,approved
2094,201,bad,2648.0,"
The Company may terminate your Account and your access to the Service (or, at the Company's sole option, applicable portions of the Service) at any time and for any reason.
The Company is not required to provide you with any notice or warning prior to any such termination.",60, Discord,536,https://discord.com/new/terms,approved
2095,220,bad,985.0,"Advertisements</strong>: You may see our Service advertised in other applications or websites.
After clicking on one of these advertisements and installing our Service, you will become a user of the Service.
Advertising platforms, which include Twitter and Facebook (and whose SDKs are integrated within our Service), may collect information for optimizing advertising campaigns outside of the Service.</p>
</li>
</ul>
",40, Discord,536,https://discord.com/privacy,approved
2096,278,neutral,985.0,"The Services may contain links to other web sites not operated or controlled by us (the “Third Party Sites”).
The policies and procedures we described here do not apply to the Third Party Sites.
The links from the Services do not imply that we endorse or have reviewed the Third Party Sites.
",50, Discord,536,https://discord.com/privacy,approved
