index,case_id,classification,doc_id,quoteText,score,service,service_id,source,status
6011,196,good,2983.0,"Wir bemühen uns, nur die Daten zu sammeln, die wir tatsächlich für die Bereitstellung unserer Services benötigen.",60, Neurohr Bytes Software,2381,https://neurohr.bytes.software/laravel/data-protection?language=de,approved
6012,122,neutral,1644.0,"We may change, add or remove portions of these Terms of Service at any time by notifying",0, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6013,146,bad,1644.0,"You hereby indemnify, defend and hold harmless NYT and all officers, directors, owners, agents, information providers, affiliates, licensors and licensees (collectively, the ""<strong>Indemnified Parties</strong>"") from and against any and all liability and costs, including, without limitation, reasonable attorneys' fees, incurred by the Indemnified Parties in connection with any claim arising out of any breach by you or any user of your account of these Terms of Service or the foregoing representations, warranties and covenants.",60, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6014,143,neutral,1644.0,The Services shall be used only in a noncommercial manner,25, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6015,201,bad,1644.0,We may also impose limits on certain features and services or restrict your access to parts or all of the Services without notice or liability.,60, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6016,220,bad,1643.0,"We Allow for Personalized Advertising on Times Services and Create Audiences for Third-Party Advertisers.</strong>
</p>
<p>We gather data and work with third parties to show you personalized ads on behalf of advertisers.
",40, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014892108-Privacy-policy,approved
6017,195,good,237.0,"How Do You Access, Change, Delete, Update or Exercise Your Other Rights in Relation to Your Personal Information?</strong>
<br>In some parts of the world, you have the right to:</p>
<ul>
<li>Access, modify, or delete the personal information we have about you</li>
<li>",50, New York Times,727,http://www.nytimes.com/content/help/rights/privacy/policy/privacy-policy.html,approved
6018,286,bad,1644.0,"TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAWS, THE SERVICES AND ALL SOFTWARE ARE DISTRIBUTED ON AN ""AS IS"" BASIS WITHOUT WARRANTIES OF ANY KIND, EITHER EXPRESS OR IMPLIED, INCLUDING, WITHOUT LIMITATION, WARRANTIES OF TITLE OR IMPLIED WARRANTIES OF MERCHANTABILITY OR FITNESS FOR A PARTICULAR PURPOSE.",20, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6019,287,bad,1644.0,NYT DOES NOT WARRANT THAT THE SERVICES WILL BE UNINTERRUPTED OR ERROR-FREE.,30, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6020,180,bad,1644.0,"You grant NYT a perpetual, nonexclusive, world-wide, royalty-free, sub-licensable license to the Submissions, which includes without limitation the right for NYT, or any third party it designates, to use, copy, transmit, excerpt, publish, distribute, publicly display, publicly perform, communicate to the public, create derivative works of, host, index, cache, tag, encode, modify and adapt (including without limitation the right to adapt to streaming, downloading, broadcast, mobile, digital, thumbnail, scanning or other technologies) in any form or media now known or hereinafter developed, any Submission posted by you on or to the Services or any other website owned by NYT, including any Submission posted on or to the Services through a third party.",50, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6021,295,neutral,1644.0,12.5 Our failure to enforce any provision of these Terms of Service or to respond to a breach by you or other parties shall not in any way constitute a waiver of our right to enforce subsequently any terms or conditions of these Terms of Service or to act with respect to similar breaches.,10, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6022,337,good,237.0,You can also ask us to not share your information with third parties for marketing purposes.,50, New York Times,727,http://www.nytimes.com/content/help/rights/privacy/policy/privacy-policy.html,approved
6023,233,bad,237.0,"Because the “Do Not Track” browser-based standard signal has yet to gain widespread acceptance, we don’t currently respond to those signals.</p>
</li>",60, New York Times,727,http://www.nytimes.com/content/help/rights/privacy/policy/privacy-policy.html,approved
6024,331,neutral,,,50, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6025,331,neutral,1644.0,"Last updated on January 3rd, 2019",50, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6026,336,bad,237.0,">We have a legitimate interest in gathering and processing personal information, for example: (1) to ensure that our networks and information are secure.
(2) to administer and generally conduct business within The New York Times Company.
(3) to prevent fraud.
and (4) to conduct our marketing activities.</li>",50, New York Times,727,http://www.nytimes.com/content/help/rights/privacy/policy/privacy-policy.html,approved
6027,283,neutral,1644.0,"
You agree that you will not threaten or verbally abuse other members, use defamatory language, or deliberately disrupt discussions with repetitive messages, meaningless messages or ""spam.",20, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6028,377,neutral,1644.0,a direct violation of these Terms of Service and are grounds for immediate and permanent suspension of access to all or part of the Service.,50, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6029,163,neutral,1644.0,11.1 These Terms of Service have been made and shall be construed and enforced in accordance with the laws of the United States of America and the State of New York as an agreement wholly performed therein without regard to their conflict of law provisions and the United Nations Conventions on Contracts (if applicable).</p>,0, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6030,117,bad,1644.0,You also hereby expressly waive any right to resort to any form of class action.,50, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6031,148,neutral,1644.0,"You are responsible for maintaining the confidentiality of your password, which you will not have to reveal to any representative or agent of NYT.",10, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6032,151,bad,1644.0,11.2 Any claim or cause of action arising out of or related to use of the Services or these Terms of Services must be filed within one year after such claim or cause of action arose or be forever barred.,50, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6033,152,neutral,1644.0,"(b) that you are at least thirteen years old if you are in the USA and the UK, and sixteen years old anywhere else.
and (c) if you are under eighteen years old, your parent or legal guardian has read these Terms of Service and agreed to them and your use of the Service.",15, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6034,150,neutral,1644.0,"<p>(ii) use robots, spiders, scripts, service, software or any manual or automatic device, tool, or process designed to data mine or scrape the Content, data or information from the Services, or otherwise access or collect the Content, data or information from the Services using automated means.",20, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6035,170,good,1644.0,CANCEL YOUR ACCOUNT BY SENDING AN E-MAIL TO: cancel@nytimes.com,15, New York Times,727,https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service,approved
6036,322,bad,887.0,we may collect information about the general location of a Device,80, Newegg.com,1173,https://kb.newegg.com/knowledge-base/privacy-policy-o/,approved
6037,169,neutral,1236.0,"We do not share your personal information with any third parties, with the exception of any direct and credible requests from enforcement agencies in order to comply with any law, regulation or legal process.
In rare cases, we may also volunteer your information to law enforcement agencies if we receive a subpoena or feel you or actions you make on Newgrounds pose a risk to us or to others.<br>
<br>",0, Newgrounds,1524,https://www.newgrounds.com/wiki/help-information/privacy-policy,approved
6038,193,good,1236.0,"We outsource advertising space on the site to third party companies.
They may collect their own information about you based on your IP address and the equipment you are using to view the website, but we do not disclose any of your personal details with these advertisers.<br>",25, Newgrounds,1524,https://www.newgrounds.com/wiki/help-information/privacy-policy,approved
6039,279,neutral,1236.0,"This privacy policy is only applicable to Newgrounds and we are not responsible for the actions or policies of any other websites we link to.<br>
",50, Newgrounds,1524,https://www.newgrounds.com/wiki/help-information/privacy-policy,approved
6040,298,good,1236.0,"All user accounts, as a bare minimum, store your email address.
You create a username unique to Newgrounds.<br>
<br>
You are able to enter further information, such as your first and last name, although this is not publicly available on the site UNLESS you contribute work to one of the public portals and you choose to use your real name as attribution.<br>
<br>
Most further information is not required UNLESS you enter into one of our revenue programs, at which point we collect your full name and postal address, together with any information required for taxation purposes.<br>
<br>
You are able to enter other publicly available information via your public profile page and can change or withdraw this information at any time.",60, Newgrounds,1524,https://www.newgrounds.com/wiki/help-information/privacy-policy,approved
6041,337,good,1236.0,"On the web, you can opt out of participating companies by visiting the following sites:<br>
<br> http://optout.networkadvertising.org/<br> http://optout.aboutads.info/<br> http://youronlinechoices.eu/
<br>
<br>
To opt out of CPMStar's tracking cookies please visit this address:<br>
<br> http://server.cpmstar.com/optout.aspx",50, Newgrounds,1524,https://www.newgrounds.com/wiki/help-information/privacy-policy,approved
6042,121,bad,1236.0,"We may periodically revise or update this privacy policy at any time without prior notice.
Please return to this page regularly to keep up to date, particularly before providing any further personal information to us.<br>",70, Newgrounds,1524,https://www.newgrounds.com/wiki/help-information/privacy-policy,approved
6043,125,good,1236.0,"We use cookies to store login tokens and minimal information that helps us identify progress or preferences across the site.
For example, the forums store a timestamp of when you last visited.
When you return to the site at a later date, the cookie containing that timestamp is used to identify new posts that you might not have read.",20, Newgrounds,1524,https://www.newgrounds.com/wiki/help-information/privacy-policy,approved
6044,202,blocker,1238.0,"Newgrounds also reserves the right to decide whether Content or a User Submission is appropriate and complies with these Terms of Service for violations other than copyright infringement and violations of intellectual property law, such as, but not limited to, pornography or defamatory material.
Newgrounds may remove such User Submissions and/or terminate a User's access for uploading such material in violation of these Terms of Service at any time, without prior notice and at its sole discretion",50, Newgrounds,1524,https://www.newgrounds.com/wiki/help-information/terms-of-use,approved
6045,152,neutral,1238.0,"You affirm that you are either more than 18 years of age, or an emancipated minor, or possess legal parental or guardian consent, and are fully able and competent to enter into the terms, conditions, obligations, affirmations, representations, and warranties set forth in these Terms of Service, and to abide by and comply with these Terms of Service.
In any case, you affirm that you are over the age of 13, as the Newgrounds Website is not intended for children under 13.
If you are under 13 years of age, then please leave Newgrounds immediately - there are lots of other, more pleasant web sites out there that won't horrify your delicate parents.
Talk to your parents about what sites those might be.<br>
",15, Newgrounds,1524,https://www.newgrounds.com/wiki/help-information/terms-of-use,approved
6046,171,good,3623.0,"The fonts are licensed under the terms of the SIL Open Font License.</p>
<p>The source code (CSS files etc.) is licensed under the terms of the MIT
license.</p>
<p>The details can be found on the Font Awesome homepage.</p>
<p>You can fetch a copy of these licenses from the ""licenses"" directory
inside this repository as well as from the
SIL homepage and the
Open Source Initiative's
homepage.</p>",90, NewPipe,2568,https://newpipe.net/legal/license/,approved
6047,226,good,3624.0,"<p>All data is stored on a dedicated server administrated by the NewPipe project.
Neither the hosting provider nor any other third party does have any access to the data, as it is stored encryptedly on the hard disks using so-called full-disk encryption.</p>
",15, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6048,231,good,3624.0,"Due to the amount of bug reports we receive every day (varies from a few hundred to a few thousand e-mails every week), we can not check every report for personal data by hand.
We ask you to ensure you don't send us any personal data you don't want to share with us.
",40, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6049,192,good,3624.0,"We calculate prefixes of the IP addresses to anonymize them as follows:</p>
<ul>
<li>For IPv4 addresses, we remove the last two bytes to anonymize them.
For example, an IP address such as <code>12.34.56.78</code> would be logged as <code>12.34.0.0</code>.</li>
<li>For IPv6 addresses, we remove all bytes but the first two.
For example, an IP address such as <code>2001:db8:85a3:8d3:1319:8a2e:370:7344</code> would be logged as <code>2001:db8:0:0:0:0:0:0</code> (short <code>2001:0db8::</code>).</li>
</ul>
",50, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6050,195,good,3624.0,"Every user has the right to request the correction or completion (GDPR Art.
16) or deletion (GDPR Art.
17) or restriction of use (GDPR Art.
18) of the data sent to us at any time.</p>
",50, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6051,190,neutral,3624.0,"<p>In many cases, due to our philosophy, the data is highly anonymized.",10, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6052,207,neutral,3624.0,"
Data collection and processing by Sentry, our bug report tracking system
<p>We maintain an instance of Sentry, a bug tracking and aggregation system, in order to process user-provided bug reports including crash logs and messages.</p>",0, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6053,298,good,3624.0,We do not collect any personal data of visitors of the NewPipe website.,60, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6054,311,good,3624.0,"<p>The data is processed and stored only for the purposes described above.
We will not share any of the data with third parties.
",50, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6055,131,good,3623.0,"The contents of this site, except for third-party resources or where noted
otherwise, are licensed under the terms of the Creative Commons
Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0).",90, NewPipe,2568,https://newpipe.net/legal/license/,approved
6056,381,good,,,25, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6057,218,good,3624.0,"We do not install cookies on your system, and we do not track our users.
",100, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6058,300,good,3624.0,"
<p>According to GDPR Art.
77, you may, at any time, file a complaint about our data processing at your local data protection officer.</p>",30, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6059,228,good,3624.0,"The following document fulfills the requirements of the GDPR Articles 13 and 14, and informs you about the collection and processing of personal data within our project.</p>
",30, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6060,163,neutral,3624.0,"All data is stored in a German datacenter, and therefore the data is subject to German law as well as EU law.</p>
",0, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6061,196,good,3624.0,"<p>In many cases, due to our philosophy, the data is highly anonymized.
If your data is, and we think it should be, anonymized so that we cannot associate with any user, we can most likely not delete it from our system.
In these cases, however, no personal data is collected.",60, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6062,215,good,3624.0,"<p>Users have the ability to leave comments themselves.
We use the excellent isso software to provide this feature.</p>
<p>If a user sends a comment, the following data is collected:</p>
<ul>
<li>mandatory data:
<ul>
<li>a name (can, but does not have to be a user's real name), allowing users to let others (including the NewPipe project) identify them, for example on other services, such as GitHub.
",20, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6063,177,good,3624.0,"Personal data such as the IP address are only processed for the purpose of serving the pages by our webserver software, and are deleted from the memory immediately after the page has been sent to the user.</p>",80, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6064,176,good,3624.0,"Personal data such as the IP address are only processed for the purpose of serving the pages by our webserver software, and are deleted from the memory immediately after the page has been sent to the user.</p>
Server logs
<p>To have a minimum of control in scenarios where our website is abused, for example denial-of-service attacks, we configured our webserver to create a so-called acces log.
This log file contains a list of all requests made to this server, each request in a separate line.</p>
<p>The logged lines contain the following information:</p>
<ul>
<li>the IP address that was used to make the request</li>
<li>a timestamp</li>
<li>the URL</li>
<li>the HTTP status code</li>
<li>the user agent the user‘s browser sends automatically</li>
</ul>
<p>We need to keep logs of the IP addresses sending requests to our server.
As IP addresses are considered personal data and we respect the privacy of our users, we only keep enough of the IP address to be able to able to react to abuse (e.g., DoS and other attacks).<br>",50, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6065,338,good,,,50, NewPipe,2568,https://newpipe.net/legal/privacy/,approved
6066,331,neutral,4376.0,"<em>Last updated: April 8, 2020",50, NewsGuard,2858,https://www.newsguardtech.com/privacy-policy/,approved
6067,376,bad,4376.0,"<br>The Personal Information you provide to us may include “Contact Information,” such as first name, surname, email address, telephone number, and postal address.</li>
</ul>
<ul>
<li>
<strong>Personal Information We Collect</strong>
<br>When you visit our Website or use our browser extension or mobile apps, we may collect “Electronic Identification Data,” including: Internet protocol (IP) address.
Information about the computer, mobile device or other device you use to access the Website, browser extension, or mobile apps, such as web browser type, language and version, screen size and other transactional information.
Geolocation information (this is limited to the region from which you access our Website, browser extension, or mobile apps).
and Information about your visit, including pages you viewed or searched for, page response times, download errors, length of visits to certain pages, page interaction information (such as scrolling, clicks, and mouse-overs), and methods used to browse away from the page, etc.</li>",70, NewsGuard,2858,https://www.newsguardtech.com/privacy-policy/,approved
6068,163,neutral,4377.0,These Terms of Service have been made in and shall be construed and enforced in accordance with New York law.,0, NewsGuard,2858,https://www.newsguardtech.com/terms-of-service/,approved
6069,228,good,,,30, Nexon,1009,https://www.nexon.com/main/en/legal/privacy/,approved
6070,122,neutral,530.0,"<p>Users will be notified of any privacy policy changes on our Privacy Policy Page.</p>
",0, Nextcloud,707,https://nextcloud.com/privacy/,approved
6071,171,good,530.0,"<p>The source code of the website can be found in our GitHub repository.
It is licensed under the AGPLv3 license.
Note that graphics and trademarks are of course not licensed freely, nor is text content.
The license covers the code of the site.</p>",90, Nextcloud,707,https://nextcloud.com/privacy/,approved
6072,227,good,530.0, How do we use your information? <p>,30, Nextcloud,707,https://nextcloud.com/privacy/,approved
6073,226,good,530.0,"<p>In line with our business strategy of not monetizing home and small business users but aim for large enterprises, our goal is to ONLY track employees of companies using their work email.
We try to drop all home/private users from the database as soon as we find out they are private users, of course after we have sent them the white paper they asked for.
For example, we remove contacts with an @gmail or @icloud address and keep obviously business related addresses (@acme @example-ltd @placeholder-corp.com).
For those we then might follow up on a End-to-end Encryption white paper download a week later with an offer to download our Server-side Encryption white paper.
",15, Nextcloud,707,https://nextcloud.com/privacy/,approved
6074,192,good,530.0,"<p>Furthermore, our website visit statistics tool Mamoto is configured to anonymize visitor IP addresses data by not storing the last digits of all IP addresses.
</p>",50, Nextcloud,707,https://nextcloud.com/privacy/,approved
6075,198,neutral,530.0,"Deutsch </li>
<li> English </li>
<li> Français",0, Nextcloud,707,https://nextcloud.com/privacy/,approved
6076,164,bad,530.0,"We may also release information when its release is appropriate to comply with the law, enforce our site policies, or protect ours or others rights, property or safety.<br> ",50, Nextcloud,707,https://nextcloud.com/privacy/,approved
6077,193,good,530.0,"<p>We do not sell, trade, or otherwise transfer to outside parties your personally identifiable information unless we provide users with advance notice.
",25, Nextcloud,707,https://nextcloud.com/privacy/,approved
6078,280,neutral,530.0,You may not break the law using the forum,10, Nextcloud,707,https://nextcloud.com/privacy/,approved
6079,190,neutral,530.0,"The optional Usage Survey app can sent usage statistics like installed apps to us to help us improve our service.
You can review and approve the data before it is sent.
We store the data aggregated and not per user, so a theft of our data can not be used to get any information about any specific installation.
",10, Nextcloud,707,https://nextcloud.com/privacy/,approved
6080,207,neutral,530.0,"The Play Store version equal to or newer than 1.5.0 for Nextcloud supports push notifications which use the Google servers.
However Google does not have access to the actual notification data.
Only a header with a subject is sent via Google, but in encrypted form, and the rest of the content is retrieved directly from your Nextcloud server and <strong>not</strong> sent through Google.",0, Nextcloud,707,https://nextcloud.com/privacy/,approved
6081,210,good,530.0,"This does not include website hosting partners and other parties who assist us in operating our website, conducting our business, or serving our users, so long as those parties agree to keep this information confidential.",20, Nextcloud,707,https://nextcloud.com/privacy/,approved
6082,297,good,530.0,When do we collect information?,50, Nextcloud,707,https://nextcloud.com/privacy/,approved
6083,298,good,530.0,"Our software</strong>, be it the Nextcloud server or the Android or iOS apps, are designed to not sent any user data to us.",60, Nextcloud,707,https://nextcloud.com/privacy/,approved
6084,311,good,530.0,"nextcloud.com does not use such information to identify its visitors, however, and does not disclose such information to third parties unless legally obliged to do so.</p>",50, Nextcloud,707,https://nextcloud.com/privacy/,approved
6085,385,good,530.0,"If you disable cookies, some minor features might be disabled.</p> ",50, Nextcloud,707,https://nextcloud.com/privacy/,approved
6086,131,good,530.0,You agree all content posted on the forums is owned by you and by posting on our forums is shared and licensed under the Attribution-ShareAlike 4.0 International license.,90, Nextcloud,707,https://nextcloud.com/privacy/,approved
6087,316,neutral,530.0,"<li>Keep in mind our forum is to discuss Nextcloud and related, technical issues.
Political debates, complaints or such about things not directly related, or purely relevant for yourself, do not belong on the forums.
",30, Nextcloud,707,https://nextcloud.com/privacy/,approved
6088,319,neutral,530.0,<li>You may no longer use the forum if Nextcloud GmbH or any of the admins contact you directly to say that you may not.</li>,20, Nextcloud,707,https://nextcloud.com/privacy/,approved
6089,381,good,530.0,We do not use third-party services (like Google Analytics) that track this information on our behalf.,25, Nextcloud,707,https://nextcloud.com/privacy/,approved
6090,391,good,530.0,"<p>In order to be in line with Fair Information Practices, should a data breach occur we will notify the users via email within 7 business days</p>",30, Nextcloud,707,https://nextcloud.com/privacy/,approved
6091,387,bad,530.0,"<p>Like most websites, nextcloud.com collects non-personally-identifying information of the sort that web browsers and servers typically make available, such as the browser type, language preference, referring site, and the date and time of each visitor request.
",50, Nextcloud,707,https://nextcloud.com/privacy/,approved
6092,389,good,530.0,Do not strain the forum with technical requests or requests designed to impose an unreasonable load on the forum infrastructure.</li>,50, Nextcloud,707,https://nextcloud.com/privacy/,approved
6093,300,good,530.0,<p>If there are any questions regarding this privacy policy you may contact us using the information below.</p>,30, Nextcloud,707,https://nextcloud.com/privacy/,approved
6094,228,good,530.0,"What personal information do we collect from the people that visit our blog, website or app? ",30, Nextcloud,707,https://nextcloud.com/privacy/,approved
6095,223,good,530.0,"If you enter an email address on our site, you agree with that (otherwise we can not sent you that white paper either).
We might sent follow-up emails (like a reminder if you did not download the white paper, or a notification of a new white paper), from which you can opt-out on the bottom of the emails.</p>
",10, Nextcloud,707,https://nextcloud.com/privacy/,approved
6096,177,good,530.0,"From neither will we hand over individual data to anybody else and any privacy breaches we will disclose as soon as possible.
We also delete, anonymize and remove data regularly.</p>
<p>
",80, Nextcloud,707,https://nextcloud.com/privacy/,approved
6097,176,good,530.0,"They store a log of each http request with this data.
It can be summarized as IP address and client device and a whole bunch of data on how their infrastructure is doing.",50, Nextcloud,707,https://nextcloud.com/privacy/,approved
6098,188,bad,530.0,"This does not include website hosting partners and other parties who assist us in operating our website, conducting our business, or serving our users,",35, Nextcloud,707,https://nextcloud.com/privacy/,approved
6099,148,neutral,530.0,"
Note that YOU are responsible for all actions taken with your account, whether authorized or not, unless you ask us to close your account or notify us it is compromised.",10, Nextcloud,707,https://nextcloud.com/privacy/,approved
6100,152,neutral,530.0,You must at least be 10 years old</li>,15, Nextcloud,707,https://nextcloud.com/privacy/,approved
6101,150,neutral,530.0,"You may not automate access to the forum or monitor it with tools like browser plug-ins, web crawlers and the like, unless it is for the purposes of a search engine.",20, Nextcloud,707,https://nextcloud.com/privacy/,approved
6102,383,good,530.0,"We honour the do-not-track directive.
nextcloud.com will not track anything if this is enabled.</p>",30, Nextcloud,707,https://nextcloud.com/privacy/,approved
6103,170,good,530.0,"You can ask us to close your account and delete all private data (but not the posts, see below) any time.",15, Nextcloud,707,https://nextcloud.com/privacy/,approved
6104,193,good,2081.0,"NextDNS Inc.
is an independent company 100% funded, owned and controlled by its founders and will never engage in any data sharing or selling activities, now or in the future.",25, NextDNS,1959,https://nextdns.io/privacy,approved
6105,311,good,2081.0,"We do not (and will never) sell, license, sublicense or share any of the data submitted directly or indirectly by our users with any person or entity.",50, NextDNS,1959,https://nextdns.io/privacy,approved
6106,177,good,2081.0,"2.
When the service comes into contact with user data that shall not be logged, it is discarded as quickly as possible.",80, NextDNS,1959,https://nextdns.io/privacy,approved
6107,176,good,2081.0,"If not specifically requested by the user, no data is logged.
Some features require some sort of data retention.
in that case, our users are given the option, control, and full access to what is logged and for how long",50, NextDNS,1959,https://nextdns.io/privacy,approved
6108,300,good,,,30, nikitin.photo,2264,https://nikitin.photo/privacy/,approved
6109,200,neutral,3137.0,Nintendo Tech Support Forums Terms of Use,0, Nintendo,869,https://en-americas-support.nintendo.com/app/answers/detail/a_id/16696,approved
6110,374,good,2583.0,"We use Matomo with the ""Automatically Anonymize Visitor IPs"" function.
This anonymization function truncates your IP address by two bytes so that it is impossible to assign it to you or to the internet connection you are using.",50, Nitrokey,2260,https://www.nitrokey.com/data-privacy-policy,approved
6111,307,bad,2583.0,"If you are logged in to one of the social network services while visiting one of our plugged-in websites, the information collected by the plug-in from your specific visit will be recognized by the provider of that social network and assigned to your personal user account there and/or publish information about your interaction with our site there.",50, Nitrokey,2260,https://www.nitrokey.com/data-privacy-policy,approved
6112,126,neutral,2583.0,We use cookies on our website.,10, Nitrokey,2260,https://www.nitrokey.com/data-privacy-policy,approved
6113,152,neutral,509.0,"<li>
<p>You must be at least 16 years old to participate in the discussions on the site.
",15, nokia,308,https://www.nokia.com/en_int/phones/user-agreement,approved
6114,146,bad,495.0,"You agree, at your own expense, to indemnify, defend and hold harmless Nord, its parents, subsidiaries and affiliates, and their officers, directors, employees, agents, distributors and licensees, from and against any judgments, losses, deficiencies, damages, liabilities, costs, claims, demands, suits, and expenses (including, without limitation, reasonable attorneys’ fees, expert witness fees and expenses) incurred in, arising out of or in any way related to your breach of these Terms, your use of the Services, or any of your other acts or omissions.</p>",60, NordVPN,697,https://my.nordaccount.com/legal/terms-of-service/,approved
6115,229,neutral,495.0,"<p>You may not assign these Terms or any rights or interest under these Terms or delegate any obligations to be performed under these Terms, without the Nord’s prior written consent.
",10, NordVPN,697,https://my.nordaccount.com/legal/terms-of-service/,approved
6116,195,good,496.0,"f you’d like to edit your profile information, delete your account or data, or request to provide you with a copy of your personal information, please contact our support team.",50, NordVPN,697,https://my.nordaccount.com/legal/privacy-policy/,approved
6117,286,bad,495.0,"<p>THE SERVICES (INCLUDING, WITHOUT LIMITATION, OUR SOFTWARE, MOBILE APPLICATIONS, SERVICES AND WEBSITE) ARE PROVIDED “AS IS” AND WITH ALL FAULTS.
",20, NordVPN,697,https://my.nordaccount.com/legal/terms-of-service/,approved
6118,287,bad,495.0,"We give no warranty or representation that the Services will be wholly free from defects, errors and bugs, such as downtime, loss of data, corrupt data, service delay, mistakes, out-of-date information, or other.
",30, NordVPN,697,https://my.nordaccount.com/legal/terms-of-service/,approved
6119,193,good,496.0,"As per definitions in the CCPA, please note that Nord does not sell your personal information.</p>",25, NordVPN,697,https://my.nordaccount.com/legal/privacy-policy/,approved
6120,280,neutral,496.0,"Under no circumstances is Nord liable for the consequences of your unlawful activities, your willful and negligent activities that violate applicable laws or third-party rights, and any circumstances that may not have been reasonably controlled or foreseen.</p>
",10, NordVPN,697,https://my.nordaccount.com/legal/privacy-policy/,approved
