index,case_id,classification,doc_id,quoteText,score,service,service_id,source,status
33,293,bad,1369.0,"AgileBits, Inc., its directors, employees, partners, agents, suppliers, or affiliates, shall not be liable for (A) any loss or damage, indirect, incidental, special, consequential or punitive damages, including without limitation, economic loss, loss or damage to electronic media or data, goodwill, or other intangible losses, or (B) for any amount in the aggregate in excess of the fees actually paid by you in the six (6) months preceding the event giving rise to your claim, resulting from (i) your access to or use of the Service.
(ii) your inability to access or use the Service.
(iii) any conduct or content of any third-party on or related to the Service.
(iv) any content obtained from or through the Service.
and (v) the unauthorized access to, use of or alteration of your transmissions or content, whether based on warranty, contract, tort (including negligence) or any other claim in law, whether or not we have been informed of the possibility of such damage, and even if a remedy set forth herein is found to have failed of its essential purpose.",50, 1Password,1572,https://1password.com/legal/terms-of-service/,approved
34,329,neutral,1370.0,"At our discretion, we may make changes to this Policy and note the date of the last revision.
You should check here frequently if you need to know of updates to our Privacy Policy.
We maintain the right to send you annoying email informing you of substantive changes.",50, 1Password,1572,https://1password.com/legal/privacy/,approved
35,391,good,1370.0,"<p>In an event of a breach, we recognize our responsibility to our customers and to the public to disclose the nature of the risk and provide a transparent account of the events without undue delay.",30, 1Password,1572,https://1password.com/legal/privacy/,approved
36,163,neutral,1369.0,"These Terms shall be governed by, and interpreted and enforced in accordance with, the laws in the Province of Ontario and the laws of Canada, as applicable.</p>",0, 1Password,1572,https://1password.com/legal/terms-of-service/,approved
37,122,neutral,3071.0,"23andMe may make changes to the TOS from time to time to reflect changes in
our Service, technology, commercial practice, behaviors, our business and
the way users use our Service and applicable law and rules.
When these changes
are made, 23andMe will make a new copy of the TOS available on its Website
and any new additional terms will be made available to you from within, or
through, the affected Services.
</li>
<li>
23andMe will use reasonable efforts to notify you of any significant changes
to the TOS.",0, 23andMe,1557,https://www.23andme.com/about/tos/,approved
38,287,bad,3071.0,"DUE TO THE INHERENT NATURE OF SOFTWARE, THE INTERNET, TELECOMMUNICATIONS
NETWORKS AND WEBSITES, 23ANDME DOES NOT GUARANTEE THAT THE SERVICES WILL BE
AVAILABLE WHEN YOU WANT TO USE THEM, ERROR-FREE OR THAT ANY COMMUNICATIONS
MADE USING THE SERVICES OR ANY INFORMATION OR CONTENT PROVIDED THROUGH THE
SERVICES WILL BE SECURE.",30, 23andMe,1557,https://www.23andme.com/about/tos/,approved
39,280,neutral,3071.0,"
You should not use our Service if in doing so you will breach any
applicable laws.",10, 23andMe,1557,https://www.23andme.com/about/tos/,approved
40,205,neutral,3071.0,"23andMe may, at any time, by notice terminate its legal agreement with you
(and in conjunction therewith, your password and account(s)) if:
<ul>
<li>
you have breached any provision of the TOS (or have acted in manner
which shows that you do not intend to, or are unable to comply with,
the provisions of the TOS) and have failed to remedy such breach on
fifteen [15] days notice in writing to you.
</li>
<li>
23andMe is required to do so by law (for example, where the provision of the Services to you is, or becomes, unlawful).
</li>
<li>
the partner with whom 23andMe offered the Services to you has
terminated its relationship with 23andMe or ceased to offer the
Services to you.
</li>
<li>
23andMe is transitioning to no longer providing the Services to users
in the country or state in which you reside or from which you use
the Services.
or
</li>
<li>
the provision of the Services to you by 23andMe is, in 23andMe's
opinion, no longer commercially viable.",15, 23andMe,1557,https://www.23andme.com/about/tos/,approved
41,190,neutral,3072.0,"We may share Aggregate Information, which is information that has been stripped of your name and contact information and combined with information of others so that you cannot reasonably be identified as an individual, with third parties.
This Information is different from ""Individual-level"" information and is not Personal Information because it does not identify any particular individual or disclose any particular individual’s data.
For example, Aggregate Information may include a statement that ""30% of our female users share a particular genetic trait,""",10, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
42,207,neutral,3072.0,"23andMe will ask for your consent to share Individual-level Genetic Information or Self-Reported Information with any third party, other than our service providers as necessary for us to provide the Services to you.",0, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
43,292,neutral,3071.0,"BECAUSE WE CANNOT CONTROL THE BEHAVIOR OF OUR USERS 23ANDME DOES NOT GUARANTEE
THE ACCURACY, COMPLETENESS OR USEFULNESS OF ANY USER CONTENT OR ADOPT, ENDORSE
OR ACCEPT RESPONSIBILITY FOR THE CONDUCT OF ANY USERS OR FOR THE ACCURACY OR
RELIABILITY OF ANY OPINION, ADVICE OR STATEMENTS THEY MAKE.",35, 23andMe,1557,https://www.23andme.com/about/tos/,approved
44,233,bad,3072.0,we do not respond to browser ”do not track” signals.,60, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
45,376,bad,3072.0,"we collect Personal Information, which may include your name, date of birth, billing and shipping address, payment information (e.g., credit card) and contact information (e.g.
email, phone number and license number).",70, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
46,397,bad,3072.0,"Genetic Information.
</strong>
Information regarding your genotype (e.g.
the As, Ts, Cs, and Gs at particular locations in your genome), your Genetic Information, is generated when we analyze and process your saliva sample, or when you otherwise contribute or access your Genetic Information through our Services.
Genetic Information includes the 23andMe results reported to you as part of our Services, and may be used for other purposes",30, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
47,403,bad,3071.0,"Once we have made changes to the
Service, your continued use of the Service will show that you have accepted
any changes to the Service.",50, 23andMe,1557,https://www.23andme.com/about/tos/,approved
48,300,good,3072.0,"You can exercise your privacy rights by following the instructions below or contacting us at privacy@23andMe.com.
We will handle your request under applicable law.",30, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
49,223,good,3072.0,You can unsubscribe from receiving these marketing communications at any time.,10, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
50,323,bad,3072.0,"We and our third party service providers use cookies and similar technologies (such as web beacons, tags, scripts and device identifiers)",50, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
51,333,bad,3072.0,"23andMe and/or our contracted genotyping laboratory will retain your Genetic Information, date of birth, and sex as required for compliance with applicable legal obligations, including the federal Clinical Laboratory Improvement Amendments of 1988 (CLIA), California Business and Professions Code Section 1265 and College of American Pathologists (CAP) accreditation requirements.
23andMe will also retain limited information related to your account and data deletion request, including but not limited to, your email address, account deletion request identifier, communications related to inquiries or complaints and legal agreements for a limited period of time as required by law, contractual obligations, and/or as necessary for the establishment, exercise or defense of legal claims and for audit and compliance purposes.",70, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
52,148,neutral,3072.0," Please recognize that protecting your Personal Information is also your responsibility.
We ask you to be responsible for safeguarding your password, and other authentication information you use to access our Services.
You should not disclose your authentication information to any third party and should immediately notify 23andMe of any unauthorized use of your password.
23andMe cannot secure Personal Information that you release on your own or that you request us to release.",10, 23andMe,1557,https://www.23andme.com/about/privacy/,approved
53,152,neutral,3071.0,"if you contribute or otherwise provide
your own Genetic Information, you must be eighteen (18) years of age or older
to agree to these TOS on behalf of yourself or those for whom you have legal authority to agree.
</li>
<li>
If your use of the Services includes creating a 23andMe account, without
submitting a saliva sample or otherwise providing Genetic Information, you
must be thirteen (13) years of age or older to use the Services and accept
the TOS.",15, 23andMe,1557,https://www.23andme.com/about/tos/,approved
54,281,neutral,3071.0,"
to upload, post, email, or otherwise transmit any unsolicited or unauthorized
advertising, promotional materials, ""junk mail,"" ""spam,"" ""chain letters,""
""pyramid schemes,"" or any other form of solicitation, except in those areas
that are designated for such purpose and only to the extent such content is
authorized by law.",25, 23andMe,1557,https://www.23andme.com/about/tos/,approved
55,290,bad,3071.0,"You should not assume that any information we may be able to provide
to you, whether now or as genetic research advances, will be welcome or positive.",0, 23andMe,1557,https://www.23andme.com/about/tos/,approved
56,170,good,3071.0,"If you want to terminate your legal agreement with 23andMe, you may do so
by notifying 23andMe at any time in writing, which will entail closing your
accounts for all of the Services that you use.",15, 23andMe,1557,https://www.23andme.com/about/tos/,approved
57,215,good,,,20, 3DHYPE,2307,https://www.3dhype.com/index/aanmelden,approved
58,226,good,1704.0,"<li>Email Address, Stored Encrypted.
Never shown onscreen, or shared, unless you otherwise allow it.</li>
<li>Passwords are NEVER sent in emails or displayed onscreen.
Passwords ARE stored in our database, encrypted via a 1-way salted hash.</li>
<li>We will NEVER store Credit Card data on our servers or database",15, 420A3.com,1733,https://www.420a3.com/privacy-policy,approved
59,193,good,1704.0,"</p>
<ol>
<li>We DON'T share your data",25, 420A3.com,1733,https://www.420a3.com/privacy-policy,approved
60,193,good,1704.0,"</p>
<ol>
<li>We DON'T share your data.</li>
<li>",25, 420A3.com,1733,https://www.420a3.com/privacy-policy,approved
61,374,good,1708.0,The cookies used on 420A3.com are <strong>ONLY to enhance your experience on the website,50, 420A3.com,1733,https://www.420a3.com/cookie-policy,approved
62,305,good,1704.0,"We WILL NOT disclose your information even if we believe we are required to do so by law, or to comply with a court order, judicial or other government subpoena, or warrant.
We will fight it because nothing we have is relevant to anything but your login.
We don't track what you search or when you search.</li>
",60, 420A3.com,1733,https://www.420a3.com/privacy-policy,approved
63,335,good,1707.0,"ARBITRATION AGREEMENT AND JURY TRIAL WAIVER, CLASS ACTION WAIVER, AND FORUM SELECTION CLAUSE",50, 420A3.com,1733,https://www.420a3.com/terms-of-service,approved
64,381,good,1704.0,"Third Party Advertisers
<p>We DO NOT permit advertisements to be delivered to you by third party Internet advertising companies (also called ad networks or network advertisers).
",25, 420A3.com,1733,https://www.420a3.com/privacy-policy,approved
65,204,good,1707.0,"Monitoring, Suspension, and Termination</strong>",20, 420A3.com,1733,https://www.420a3.com/terms-of-service,approved
66,126,neutral,1708.0,We take the guesswork out of cookies and we simply show you what we're using the cookies for,10, 420A3.com,1733,https://www.420a3.com/cookie-policy,approved
67,170,good,1707.0,"10.
TERM AND TERMINATION",15, 420A3.com,1733,https://www.420a3.com/terms-of-service,approved
68,156,bad,2644.0,"Complaining about 4chan (its policies, moderation, etc) on the imageboards may result in post deletion and a ban",40, 4chan,1639,https://4chan.org/rules,approved
69,152,neutral,2644.0,You will immediately cease and not continue to access the site if you are under the age of 18.,15, 4chan,1639,https://4chan.org/rules,approved
70,150,neutral,2644.0,"The use of scrapers, bots, or other automated posting or downloading scripts is prohibited",20, 4chan,1639,https://4chan.org/rules,approved
71,199,good,,,15, 500px,282,https://groups.google.com/d/topic/tosdr/wYFqcvOn7XY/discussion,approved
72,121,bad,511.0,Things could change.</strong> We may amend or terminate any terms of this Agreement at any time and such amendment or termination will be effective at the time we post the revised terms on the site.,70, Abine Blur,486,https://abine.com/legal.html,approved
73,180,bad,2331.0,"In addition, you grant ActBlue a nonexclusive, royalty-free,
perpetual, irrevocable, and fully sublicensable right to use, reproduce,
modify, adapt, publish, create derivative works from, distribute, and
display this content in any media.",50, ActBlue,2123,https://secure.actblue.com/content/fineprint,approved
74,161,good,2331.0,"If you wish to cancel future instances of a recurring contribution, or change the payment method used for future charges, you can do so by clicking on the appropriate link in your original receipt, by looking up your contribution on the ActBlue website, or by sending us an email with your request.
</p> Re-designation of Contributions <p>In the event that a campaign or committee (a) fails for 60 days
to cash a check from ActBlue which includes your contribution (after
ActBlue makes repeated attempts to work with the campaign to ensure
all checks are cashed), or (b) affirmatively refuses a contribution
earmarked through ActBlue, your contribution will be re-designated as
a contribution to ActBlue.
Contributions to social welfare organizations which are similarly not cashed or affirmatively refused will be kept by ActBlue and used generally to support its social welfare activities.
Contributions to charitable organizations which are not cashed or affirmatively refused will go to ActBlue Charities.",30, ActBlue,2123,https://secure.actblue.com/content/fineprint,approved
75,376,bad,2330.0,"When you contribute to candidates, causes, and committees on ActBlue, we collect your <b>name, postal address, phone number, email address, occupation, employer, and, in some cases, employer's address,</b> depending on the type of contribution you’re making.",70, ActBlue,2123,https://secure.actblue.com/privacy,approved
76,121,bad,2331.0,"Changes to The Fine Print <p>
As we develop this site we may need to update the policies described above.
Changes will be posted here, of course",70, ActBlue,2123,https://secure.actblue.com/content/fineprint,approved
77,242,bad,2330.0,"Campaign finance law requires that we send your name, address, occupation, and employer information along with details of your donation to the recipient of your contribution and report this information in our reports to the Federal Election Commission (FEC) or the relevant respective state agency.
Each candidate, committee, or organization receiving your donations may also include this information in their regulatory reports.
",50, ActBlue,2123,https://secure.actblue.com/privacy,approved
78,196,good,2330.0,ActBlue does not publicly report your personal information in connection with your charitable or social welfare giving.,60, ActBlue,2123,https://secure.actblue.com/privacy,approved
79,331,neutral,998.0,"This document was last updated on December 5, 2019.",50, Adafruit,1381,https://www.adafruit.com/privacy,approved
80,149,bad,2634.0,"Our total liability in any matter arising out of or related to the Terms is limited to the greater of (A) US $100.
or (B) the aggregate amount that you paid for access to the Services and Software during the three-month period preceding the event giving rise to the liability.",10, Adobe,417,https://www.adobe.com/legal/terms.html,approved
81,129,bad,2643.0,"<p>Adobe advertises online in a variety of ways, including displaying Adobe ads to you on other companies' websites and apps and on social media platforms, such as Facebook and LinkedIn.
",60, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
82,147,bad,2634.0,"Your indemnification obligations, our warranty disclaimers and limitations of liabilities, and dispute resolution provisions stated in the Terms will survive.",35, Adobe,417,https://www.adobe.com/legal/terms.html,approved
83,226,good,2643.0,"We employ administrative, technical, and physical security controls where appropriate, such as encryption,",15, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
84,214,bad,2643.0,"To register with Adobe, to create an Adobe ID, and to use some Adobe websites, apps, products or services, the provision of some information is mandatory: if relevant information is not provided, then we will not be able to administer an Adobe account to you, or provide you with the websites, apps, products or services requested.
",20, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
85,231,good,2643.0,"Please be careful when you share your personal information.
Do not share anything you wouldn’t want publicly known unless you are sure you are posting it within an app or website that allows you to control who sees what you post.
",40, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
86,201,bad,2634.0,"Adobe may offer free memberships, offers, and trial memberships in its sole discretion.
If access to the Services or Software is provided to you for free or for trial purposes, such access is governed by these Terms.
At any time prior to or during the free or trial period, Adobe may, in its sole discretion, terminate the free or trial access without prior notice and without any liability to you, to the extent permitted under applicable law, for any reason, including to prevent abuse of the free or trial access.
After the free or trial access period expires, you may only continue using the Services or Software by enrolling in a paid subscription, if available, or as otherwise permitted by Adobe.",60, Adobe,417,https://www.adobe.com/legal/terms.html,approved
87,220,bad,2643.0,We also disclose personal information to other companies in the Adobe family and with advertising and sales partners consistent with your choices.,40, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
88,200,neutral,2643.0,"Please note that websites and apps provided by some companies acquired by Adobe may operate under their own privacy policies until their privacy practices are integrated with Adobe's privacy practices.
For a current list of these companies, click here.",0, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
89,195,good,2643.0,"
<p>Under the law of some jurisdictions, you may have the right to ask us for a copy of your personal information.
to correct, delete or restrict (stop any active) processing of your personal information.
and to obtain the personal information you provide to us for a contract or with your consent in a structured, machine readable format, and to ask us to share (port) this information to another controller.</p>",50, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
90,286,bad,2634.0,"<b>Unless stated in the Additional Terms, the Services and Software are provided “AS-IS.”",20, Adobe,417,https://www.adobe.com/legal/terms.html,approved
91,164,bad,2643.0,"
<li>When we have a good faith belief that we are required to provide information in response to a subpoena, court order, or other applicable law or legal process (learn more), or to respond to an emergency involving the danger of death or serious bodily harm;",50, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
92,190,neutral,2643.0,"We may share or publish aggregate information that doesn’t specifically identify you, such as statistical information about visitors to our websites or statistical information about how customers use the Adobe Experience Cloud.<br>",10, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
93,207,neutral,2643.0,"
<p>Adobe websites may implement Google reCAPTCHA Enterprise to help prevent spam and abuse.
",0, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
94,210,good,2643.0,"<p>We will also share your personal information with companies that help us run our business by processing personal information on behalf of Adobe for the purposes identified above.
Such companies include providers of customer support services, payment processing services, fraud monitoring and prevention, email, social media, and other marketing platforms and service providers, and hosting services.
We require these companies to protect your personal information consistent with this Privacy Policy.</p>
<p>",20, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
95,301,good,2643.0,"Will this privacy policy change?
<p>Occasionally, we may update this privacy policy (or other documents in the Adobe Privacy Center) to allow Adobe to accommodate new technologies, industry practices, regulatory requirements or for other purposes.
If we do, we will change the ""last updated"" date at the top of this policy and the revised policy will be posted to this page so that you are aware of the information we collect, how we use it, and under what circumstances we may disclose it.",30, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
96,293,bad,2634.0,"You may use and access the Services or Software at your own discretion and risk, and you are solely responsible for any damage to your computer system or loss of data that results from the use of and access to any Service or Software",50, Adobe,417,https://www.adobe.com/legal/terms.html,approved
97,295,neutral,2634.0,"</b>Our failure to enforce or exercise any provision of the Terms is not a waiver of that provision.</p>
",10, Adobe,417,https://www.adobe.com/legal/terms.html,approved
98,128,bad,2643.0,"Adobe websites use cookies and similar technologies provided by our own company (Adobe Experience Cloud) and other companies that allow us to gather additional information to measure and improve the effectiveness of our advertising.
",70, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
99,217,bad,2643.0,"<p>Emails we send you may include a technology (called a web beacon) that tells Adobe whether you have received or opened the email, or clicked a link in the email.",5, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
100,233,bad,2643.0,"In addition, most web browsers have a “Do Not Track” feature that lets you tell websites you do not want to have your online activities tracked.
Currently, there is not an accepted standard on how companies should respond to web browsers’ “Do Not Track” signals.
Accordingly, our apps and websites do not currently recognize or respond to “Do Not Track” browser signals.
",60, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
101,331,neutral,2634.0,"Published March 16, 2020",50, Adobe,417,https://www.adobe.com/legal/terms.html,approved
102,326,bad,2643.0,"You can sign in to some Adobe apps or websites using a social networking account, such as a Facebook account.
Where you give appropriate permissions, we will receive information about you from your social networking account, such as name, location, and basic demographic information.</p>
<p>&nbsp;</p>
<p>Adobe has its own pages on many social networking sites (for example, the Adobe® Photoshop® team’s Facebook page).
We will collect information which you have made publicly available on your social networking account, such as name and interests in our products and services, when you interact with our social networking pages.
",50, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
103,312,good,2643.0,"2-step verification,",25, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
104,329,neutral,2643.0,"We encourage you to periodically review the Adobe Privacy Center for the latest information on our privacy practices.
Under certain circumstances (for example with certain material changes) we will provide notice to you of these changes and, where required by applicable law, we will obtain your consent.",50, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
105,307,bad,2643.0,"
<li>We provide interactive features that engage with social media sites, such as Facebook.
If you use these features, these sites will send us personal information about you.
",50, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
106,376,bad,2643.0,"When you register to use an Adobe app or website, create an Adobe ID, or contact us for support or other offerings, Adobe collects information that identifies you.
This includes:</p>
<p>&nbsp;</p>
<ul>
<li>Name;</li>
<li>Date of birth;</li>
<li>Company name;</li>
<li>Email address;</li>
<li>Telephone number;</li>
<li>Address;</li>
<li>Country;</li>
<li>IP address;</li>
<li>Mobile Device ID;</li>
<li>Payment/billing information (where an app or website is 'paid for');</li>
<li>Eligibility information (e.g., for student and teacher editions of apps);</li>
<li>Types of apps and websites of interest.
and</li>
<li>Content of customer support communications.</li>
</ul>",70, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
107,339,bad,2634.0,"If a dispute is not resolved within 30 days of receipt by us, any resulting legal actions must be resolved through final and binding arbitration, including any question of whether arbitration is required, except that you may assert claims in small claims court if your claims qualify.
",50, Adobe,417,https://www.adobe.com/legal/terms.html,approved
108,135,good,2634.0,"</b>Solely for the purposes of operating or improving the Services and Software, when you upload Content to the Services or Software, you grant us a nonexclusive, worldwide, royalty-free, sublicensable, and transferrable license to use, reproduce, publicly display, distribute, modify (so as to better showcase your Content, for example), publicly perform, and translate the Content.",15, Adobe,417,https://www.adobe.com/legal/terms.html,approved
109,382,bad,2643.0,"we may combine information provided by you with information from third party sources, in accordance with applicable law.
For example, the size, industry, and other information about the company you work for (where you have provided company name) will be obtained from sources including, professional networking sites and information service providers.",50, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
110,387,bad,2643.0,"<li>Webpage that led you to an Adobe website;</li>
<li>",50, Adobe,417,https://www.adobe.com/privacy/policy.html,approved
